time,TREFHTMN_0,TREFHTMN_1,TREFHTMN_2,TREFHTMN_3,TREFHTMN_4,TREFHTMN_5,TREFHTMN_6,TREFHTMN_7,TREFHTMN_8,TREFHTMN_9,TREFHTMN_10,TREFHTMN_11,TREFHTMN_12,TREFHTMN_13,TREFHTMN_14,TREFHTMN_15,TREFHTMN_16,TREFHTMN_17,TREFHTMN_18,TREFHTMN_19,TREFHTMX_0,TREFHTMX_1,TREFHTMX_2,TREFHTMX_3,TREFHTMX_4,TREFHTMX_5,TREFHTMX_6,TREFHTMX_7,TREFHTMX_8,TREFHTMX_9,TREFHTMX_10,TREFHTMX_11,TREFHTMX_12,TREFHTMX_13,TREFHTMX_14,TREFHTMX_15,TREFHTMX_16,TREFHTMX_17,TREFHTMX_18,TREFHTMX_19,PRECT_0,PRECT_1,PRECT_2,PRECT_3,PRECT_4,PRECT_5,PRECT_6,PRECT_7,PRECT_8,PRECT_9,PRECT_10,PRECT_11,PRECT_12,PRECT_13,PRECT_14,PRECT_15,PRECT_16,PRECT_17,PRECT_18,PRECT_19,SOILWATER_10CM_0,SOILWATER_10CM_1,SOILWATER_10CM_2,SOILWATER_10CM_3,SOILWATER_10CM_4,SOILWATER_10CM_5,SOILWATER_10CM_6,SOILWATER_10CM_7,SOILWATER_10CM_8,SOILWATER_10CM_9,SOILWATER_10CM_10,SOILWATER_10CM_11,SOILWATER_10CM_12,SOILWATER_10CM_13,SOILWATER_10CM_14,SOILWATER_10CM_15,SOILWATER_10CM_16,SOILWATER_10CM_17,SOILWATER_10CM_18,SOILWATER_10CM_19
1983-02-01 00:00:00,273.7452,272.35205,272.8396,273.50998,269.4385,274.45474,274.54843,273.4819,271.18124,273.62796,273.6916,266.4712,272.3792,273.3652,268.18192,273.93445,272.9469,274.0422,267.8669,273.97147,289.85043,289.4468,289.19775,289.96237,288.55237,289.6398,288.90082,286.23,284.78674,293.163,290.19724,285.3946,283.97894,292.63342,294.24908,293.29105,286.25922,289.74133,282.74316,289.13364,7.6276486e-08,5.0752554e-08,4.1951186e-08,6.9055396e-08,6.4705844e-08,1.3250843e-07,1.1899595e-07,1.1001541e-07,4.004387e-08,5.4444456e-08,9.595877e-08,6.77107e-08,1.1968662e-07,4.652582e-08,7.16517e-08,5.1162882e-08,3.6666005e-08,8.645989e-08,8.116302e-08,3.9192454e-08,40.79636,39.675507,39.509834,40.276543,40.948395,41.373985,42.64529,41.900597,39.59045,40.189915,41.238552,41.38947,42.61284,38.980232,40.869694,39.648018,38.790073,40.08406,41.79504,38.890015
1983-03-01 00:00:00,275.6259,272.7422,268.71765,273.5493,273.28238,273.59537,271.8352,274.2036,269.60083,271.99097,274.9626,271.47678,273.25385,273.29587,274.0495,274.16907,274.46213,273.48178,272.46646,275.34824,297.87,292.96634,291.88034,295.28214,287.72012,290.38452,294.0597,291.79108,291.5352,286.4864,293.70584,294.68124,292.05908,291.44662,296.67728,292.67047,293.232,296.47638,292.48834,296.87207,1.01485384e-07,4.053543e-08,3.9363762e-08,2.3316161e-08,1.1975624e-07,5.8997315e-08,2.5141617e-08,9.578812e-08,7.127457e-08,7.6389796e-08,4.7120093e-08,8.087106e-08,2.3884098e-08,4.0610903e-08,3.2605506e-08,6.655532e-08,3.8436063e-08,1.1723556e-07,5.677421e-08,4.9784482e-08,41.651234,39.432854,38.885612,36.46398,42.113323,40.444107,37.35615,41.3393,40.735317,41.235733,39.550686,41.58577,38.180557,38.958904,38.310947,40.531754,37.839333,41.872177,40.30396,39.202625
1983-04-01 00:00:00,274.58737,274.27097,273.9083,273.35297,273.60907,275.71265,274.33044,275.04666,273.21506,273.7002,276.20944,276.11523,274.39844,273.96332,274.8004,276.20212,275.4572,274.8375,273.71954,275.30804,300.80612,294.11896,294.09796,301.24603,296.34668,297.81622,289.59952,290.35065,294.92294,291.50375,295.47626,300.40985,298.09586,301.41104,295.80655,299.52194,300.7875,299.69852,298.3942,298.01096,1.8049318e-08,4.242585e-08,6.4119654e-08,3.3370096e-08,4.4940716e-08,1.8468953e-08,2.4400466e-08,6.512729e-08,5.7279447e-08,7.100188e-08,7.987275e-08,1.7394187e-08,2.6105132e-08,1.8343407e-08,6.665338e-08,2.0158406e-08,1.0992351e-08,3.2257525e-08,3.5220964e-08,2.5726385e-08,36.317093,38.345016,39.838577,37.51187,38.836163,34.85156,35.563824,40.419167,39.891407,40.57118,39.398415,35.77718,34.960857,35.06208,39.826893,34.326508,33.25186,36.9622,36.94883,35.673374
1983-05-01 00:00:00,276.5768,278.3396,276.77957,276.0904,276.53934,276.87888,275.4765,274.51083,275.61462,276.6663,277.42175,276.95117,277.66718,278.61105,277.56528,279.05255,275.68268,276.9202,276.10016,278.05853,303.85583,297.58636,301.24332,299.00714,296.96082,296.87607,299.1043,300.0008,294.73483,300.2566,299.3765,300.70618,298.25183,299.73297,300.38422,301.0735,295.1958,297.70233,299.47638,295.11453,1.15577015e-08,3.406467e-08,2.3206987e-08,1.6635495e-08,3.1554595e-08,2.78188e-08,1.3551028e-08,2.0513156e-08,2.1452744e-08,1.6446409e-08,3.0561765e-08,3.3181124e-08,3.881665e-08,2.673691e-08,1.7790727e-08,2.9167225e-08,2.4100316e-08,1.41565595e-08,2.3939014e-08,2.834182e-08,29.869167,36.269176,34.74815,33.281307,35.558628,33.97829,32.563354,34.90418,36.535942,31.512056,35.878654,33.179893,36.746025,32.664055,32.962658,33.30052,30.997812,32.9482,35.339413,34.410053
1983-06-01 00:00:00,279.6525,279.25452,279.15335,279.59335,277.5629,279.70792,276.58566,278.96582,278.7823,277.5019,280.8674,278.4423,277.80658,279.81757,278.9105,278.87405,277.9998,277.678,279.2292,278.46573,305.55557,303.31985,300.45316,299.0809,306.40665,300.94565,302.32117,304.23975,295.13104,298.02063,305.67538,304.45502,302.82507,303.05597,304.62372,302.81046,308.06802,304.1632,302.70822,299.98007,4.986234e-09,8.037127e-09,2.5463414e-08,1.44300225e-08,1.3015312e-08,1.5582312e-08,3.8391508e-09,7.307045e-09,1.2543331e-08,9.9720205e-09,2.0941837e-08,2.81569e-08,2.3365965e-08,2.0394282e-08,6.491862e-09,6.113302e-09,8.728484e-09,9.924952e-09,1.3079465e-08,1.1186001e-08,21.44231,30.68709,30.137918,29.160208,31.197842,31.552567,23.561035,25.968592,30.189777,29.188702,31.817911,32.939293,33.08176,32.69559,23.578888,26.963982,26.412573,27.066254,26.46684,27.742174
1983-07-01 00:00:00,278.6076,280.30008,280.09595,280.6432,278.54767,280.43668,278.01004,277.89465,279.10043,279.47937,283.45813,280.98425,281.30997,280.73953,279.7228,280.40945,279.8609,279.67673,280.85318,281.5814,308.68402,304.5791,306.18503,301.01752,311.5166,306.8752,306.37228,304.3081,306.80624,307.8631,303.12518,307.25958,306.3912,306.9997,302.73846,305.1272,305.8244,302.1209,311.63806,308.05414,1.8575623e-09,2.3802793e-09,2.0385376e-09,1.29581155e-08,3.758817e-09,1.9106732e-09,2.259446e-09,6.3675776e-09,1.9690838e-09,2.338387e-09,1.4084991e-08,3.6521195e-09,7.2854887e-09,3.8285677e-09,2.138397e-09,9.6388275e-09,9.556831e-09,7.868259e-09,6.511112e-09,5.3135927e-09,14.810513,21.762548,24.308247,23.902798,18.236816,21.38226,16.079128,19.569443,22.205368,19.84553,26.485376,27.350039,25.61564,22.576841,14.849864,21.600098,17.176702,22.232843,21.954153,24.145817
1983-08-01 00:00:00,277.7724,278.748,279.13174,280.93533,278.13248,279.3713,278.71817,279.1126,279.02594,279.72495,280.58582,279.6998,280.05627,278.69247,278.8483,280.20975,279.41754,278.81894,277.6342,279.65768,307.11453,303.7096,304.00604,308.4459,310.7488,309.437,309.30795,305.7074,312.69687,309.56888,306.28183,307.61078,305.22324,311.20926,310.33914,313.66342,304.4123,310.00427,309.10788,309.2916,1.5090695e-09,2.9702125e-09,2.4679818e-09,1.2411872e-09,1.1168447e-09,2.1525521e-09,2.2942797e-09,1.1281464e-09,3.918879e-09,5.3966653e-09,1.3379082e-09,1.4863161e-09,8.9384067e-10,1.723351e-09,6.9862033e-10,2.7197944e-09,5.393699e-09,3.429046e-09,3.871007e-09,1.9782367e-09,13.370223,14.983447,15.944956,16.650478,13.8457,14.336409,13.826088,15.628811,15.171297,16.13126,18.726494,15.791817,18.338484,15.302745,13.268605,14.025242,17.973005,15.333194,15.892649,14.643165
1983-09-01 00:00:00,275.17642,277.06445,277.02075,277.6228,276.10016,275.739,278.00665,275.66913,275.73135,278.59457,278.3501,276.4799,277.57077,276.2829,277.52908,277.92554,276.58118,276.19293,277.39383,278.86688,308.08487,305.48953,308.891,305.11392,304.44742,309.87756,309.55978,304.99402,300.54614,308.27417,302.2386,306.83698,309.90668,304.16965,309.62726,302.39725,307.8362,309.70068,305.22873,309.3788,4.274335e-09,1.0743715e-08,4.5985042e-09,9.233714e-09,7.0226536e-09,5.9493446e-09,1.5219596e-08,1.1242684e-08,7.185787e-09,1.622885e-08,8.783986e-09,3.2713687e-09,1.8336598e-09,3.0603246e-08,1.6666538e-08,1.2850833e-08,1.2385627e-09,5.9962746e-09,9.690421e-09,1.8259448e-09,13.862611,19.845978,15.025899,18.734596,16.253658,14.750797,16.88897,17.585678,16.4438,18.52522,17.61074,14.323228,13.613595,25.021534,19.847816,20.293865,13.59228,15.339347,15.60106,12.825586
1983-10-01 00:00:00,272.52826,274.4164,274.16553,275.34717,274.96884,274.24246,274.96307,275.30255,275.9068,276.0014,275.5562,272.79703,273.8795,273.9412,274.01703,276.50867,276.9816,275.45364,274.02628,275.2569,298.80606,298.50388,302.95026,301.73904,299.46674,298.17267,300.57437,304.03207,303.29816,299.7295,299.78256,299.62845,300.0612,303.51004,301.87558,300.31906,302.41998,300.21674,296.42413,307.6216,1.0942003e-08,2.298533e-08,5.0172826e-09,3.5534956e-08,6.117013e-08,4.332792e-08,2.469264e-08,2.6115492e-08,8.73315e-09,8.6115584e-08,5.7308213e-08,4.3153006e-09,2.675517e-08,1.388894e-08,1.996997e-08,3.1565115e-08,2.8837679e-08,2.81452e-09,3.4529826e-08,5.8523273e-08,19.673424,27.722075,16.032957,27.698784,28.436287,24.443262,27.653257,26.742752,22.52375,35.841633,28.831726,13.944737,23.158787,28.341967,26.738598,26.763054,25.835659,15.970008,30.301117,27.082043
1983-11-01 00:00:00,273.8925,273.56003,273.57294,273.8134,273.48746,272.23892,273.19257,271.3906,273.39648,271.77127,274.77728,274.59277,274.2449,274.3095,272.97604,274.78592,272.92633,270.45096,273.4986,273.1631,290.22058,284.92368,295.90073,288.61017,293.3532,291.4623,291.66315,292.53635,288.27463,286.22366,291.61722,287.88467,295.09094,291.82922,293.1134,288.97455,289.7824,296.70895,288.9601,290.56522,6.1597476e-08,9.4195805e-08,1.5330136e-07,8.2025e-08,3.5738857e-08,1.1808488e-07,5.7017605e-08,3.965277e-08,1.3317819e-07,1.5741445e-07,7.562009e-08,8.89443e-08,1.474372e-07,2.8339452e-08,8.99207e-08,5.0424916e-08,7.077134e-08,5.6777807e-08,8.8402984e-08,9.184567e-08,37.40521,39.00483,41.30109,40.28991,38.170845,42.576134,37.81736,34.82654,40.891323,43.805702,40.014103,33.080486,40.192417,34.364346,37.61321,38.355556,40.026493,32.51522,40.0504,42.176155
1983-12-01 00:00:00,273.19153,269.59402,273.5784,273.78625,256.77573,273.46432,272.05756,269.87866,273.7561,272.2546,273.20285,273.08902,273.23096,271.15314,270.56467,269.51813,273.3185,272.90607,271.49905,267.75983,287.67505,282.15015,288.40332,287.8973,282.1603,286.04813,282.0167,287.72995,289.84055,284.2198,287.51068,286.30212,285.82007,284.76382,288.5172,281.3069,286.9513,286.56372,288.73627,286.45187,1.4233323e-07,7.399076e-08,1.0168352e-07,8.735883e-08,8.703949e-08,1.2274641e-07,7.3528454e-08,6.3957216e-08,5.366183e-08,1.2344583e-07,5.4071492e-08,7.1808095e-08,1.5749039e-07,7.442256e-08,7.259861e-08,2.2140654e-08,1.1658237e-07,6.801781e-08,9.477439e-08,1.0545894e-07,42.40255,43.629,42.178394,41.283466,44.68256,42.690266,41.86152,41.687675,39.761124,43.251465,40.235973,41.86738,43.706375,40.98632,41.049343,41.067284,42.23429,40.68504,42.1168,44.29425
1984-01-01 00:00:00,260.64355,270.72656,271.49445,273.30222,256.73654,268.4842,263.46768,272.80405,271.23666,270.19354,270.50873,272.15656,272.50598,271.09457,270.58713,266.96136,272.88385,260.2266,273.7405,269.98093,283.15,284.9585,288.05972,286.673,281.4338,283.14996,283.43402,286.54074,284.37552,288.8999,288.0527,284.32275,287.46915,282.03613,282.81174,285.1647,284.0859,289.54837,284.56152,284.9887,7.4124586e-08,3.7070652e-08,1.1611353e-07,7.309238e-08,1.0723462e-07,2.8264207e-08,6.9761334e-08,1.2792965e-07,9.7341385e-08,5.176495e-08,1.2423499e-07,1.0119859e-07,1.0705287e-07,5.6647224e-08,2.4904478e-08,5.958879e-09,1.0805932e-07,1.2585458e-07,1.1949277e-07,8.84686e-08,42.237175,39.61637,43.14825,40.67574,48.769424,39.655148,43.770424,42.790943,41.900112,40.336437,42.34947,42.72189,42.3984,40.346577,42.000202,38.97998,42.468536,46.63535,42.81415,42.568058
1984-02-01 00:00:00,268.01205,273.30774,272.71112,274.01465,273.82312,270.2797,269.9316,264.57697,269.14978,272.66568,273.27905,273.6543,272.7782,270.8954,262.60834,274.37057,268.39212,261.2401,274.2775,272.30704,289.60666,293.09552,295.22742,294.0668,288.81525,284.79126,282.48404,291.64142,286.17438,290.56195,290.94568,286.14395,292.3557,287.97626,286.24835,290.51663,283.9091,288.93427,288.78094,294.20242,5.2060223e-08,4.1768097e-08,9.162102e-08,3.20855e-08,8.1115246e-08,2.3826434e-08,4.1304357e-08,7.4350666e-08,3.7544982e-08,8.4163915e-08,1.1247252e-07,8.048191e-08,8.597975e-08,5.8980554e-08,3.20642e-08,3.5309647e-08,1.4870892e-07,3.0016437e-08,9.654122e-08,3.250888e-08,43.237507,39.61019,41.653675,38.673553,41.385986,37.61248,44.000435,43.314133,38.01329,41.516903,42.864853,41.585632,41.61213,40.608116,41.11372,37.963577,43.453808,38.88999,42.188145,39.03013
1984-03-01 00:00:00,272.54013,259.00424,272.73764,274.39325,274.97916,272.88162,268.33017,275.37585,267.7014,274.01236,273.19983,269.81464,272.39523,273.89862,269.86472,274.29367,268.9697,273.06686,270.8271,273.8365,290.7233,289.345,294.95413,297.08163,291.46463,289.80124,286.2368,294.18402,293.7604,294.44748,291.09506,285.76862,295.83615,293.94748,294.95566,293.09116,292.8909,290.95053,290.66504,293.79785,6.082527e-08,5.6235457e-08,4.0784066e-08,2.9893354e-08,3.312817e-08,1.2407175e-07,5.9823485e-08,6.314108e-08,5.250289e-08,7.896906e-08,4.1511306e-08,8.9546056e-08,5.1163145e-08,4.470353e-08,5.8293406e-08,1.3844856e-08,5.1065662e-08,1.11203036e-07,7.533135e-08,4.2939313e-08,39.34632,41.818348,38.50215,35.326992,38.74717,42.489925,40.563606,40.19665,40.561783,40.84489,38.353325,41.727528,39.37997,38.989132,39.417664,33.431297,39.961643,42.797447,40.78568,37.53212
1984-04-01 00:00:00,272.49814,273.23877,273.54346,273.30237,275.12985,273.298,273.73563,276.83365,274.22214,273.06342,273.51053,273.52667,273.6806,274.96652,274.0085,274.79126,274.0895,274.9516,272.76675,273.40768,288.90472,297.3912,294.0316,299.89523,296.03775,293.95816,295.8439,298.87967,302.11115,292.98492,295.22937,292.0749,296.57132,296.1312,302.54794,300.40848,297.18716,297.20163,287.7109,293.4064,5.605216e-08,1.8129569e-08,2.9687351e-08,1.8507729e-08,4.4108166e-08,4.2495437e-08,3.512482e-08,3.606246e-08,2.0299103e-08,8.8138165e-08,4.966878e-08,7.190961e-08,5.163493e-08,3.8293106e-08,5.713073e-08,3.307479e-08,3.0322507e-08,7.256169e-08,7.2836784e-08,5.147602e-08,40.110294,35.664005,36.998894,35.7528,37.39528,38.167805,38.40708,37.44493,35.87648,41.230133,38.240616,40.85639,39.204025,36.930744,38.436066,36.472706,36.637096,40.855785,40.8462,38.541046
1984-05-01 00:00:00,277.36792,277.3285,278.66818,276.7776,276.26523,276.3736,276.49057,277.08997,276.14948,276.13977,276.14014,276.51468,275.925,276.95227,275.4911,276.99753,275.889,274.7985,275.99017,277.00027,298.43137,301.99008,302.95734,296.07135,301.06354,299.90753,299.48456,304.7635,297.08707,299.98633,302.13937,303.02637,298.4889,303.03326,300.29358,304.92847,303.37015,297.57248,299.6541,304.92175,2.19104e-08,2.314043e-08,2.319629e-08,1.7180064e-08,3.1739646e-08,2.4460682e-08,1.2776803e-08,7.16362e-09,2.109021e-08,3.038642e-08,1.3409347e-08,4.3753747e-09,6.536813e-09,3.685578e-08,2.884564e-08,2.967547e-08,4.548368e-08,3.0794514e-08,1.8822986e-08,1.0290641e-08,35.334217,32.439217,32.647827,28.356792,35.831367,33.48127,32.47623,30.016613,33.310497,36.480347,32.769276,30.811634,29.556993,36.440903,35.038002,35.04477,37.72011,37.143204,35.912613,32.28667
1984-06-01 00:00:00,278.39035,279.32562,279.57318,280.48492,279.09137,280.56027,277.8027,277.6511,276.92972,280.17908,279.34872,276.62253,277.97736,278.47748,278.37918,277.73624,278.24417,279.17953,279.4035,277.12607,303.78107,300.60095,303.3594,300.7596,302.98608,300.46542,303.3671,304.27158,303.11777,309.2871,300.98633,305.80783,306.06006,302.79184,302.11102,308.70242,303.41647,302.3925,305.31644,301.73544,1.027239e-09,1.45501655e-08,1.550206e-08,3.540149e-08,8.531342e-09,1.0974555e-08,9.713029e-09,6.5375705e-09,1.1883113e-08,1.5439484e-08,7.407262e-09,1.508783e-08,1.9946503e-08,2.0904945e-08,6.4269874e-09,7.1173267e-09,7.227495e-09,1.8012388e-09,1.3245768e-08,7.2869137e-09,21.386845,30.102991,29.22622,29.648808,25.563143,29.80607,26.985264,22.017738,28.516178,29.658981,25.36115,24.393612,27.661234,31.574892,26.703548,28.562757,25.763245,25.344774,27.356468,24.831215
1984-07-01 00:00:00,279.695,279.29196,278.9777,280.55432,279.6759,281.57028,279.79044,280.8411,280.6204,278.8452,279.10797,279.9536,279.6035,280.32623,281.06906,280.07535,278.9682,278.9658,278.45428,278.557,310.55765,307.49686,305.1754,306.22205,304.5883,311.37143,309.26285,304.2719,315.43024,313.2811,309.4859,309.77905,303.38058,307.558,311.6978,308.353,304.95895,305.40338,302.56882,309.1583,1.6427811e-09,3.7596495e-09,1.9069917e-09,4.223782e-09,7.4033246e-09,2.5536988e-09,4.720193e-09,2.368288e-09,1.6547076e-09,2.025234e-09,1.2018865e-09,1.4376631e-09,1.3682172e-09,4.691613e-09,3.6577747e-09,5.496377e-09,1.1767952e-09,1.112106e-08,1.6183818e-09,2.3217839e-09,14.4692745,20.796947,18.265202,25.78662,20.616539,20.410254,19.473364,15.566102,19.17747,18.458107,16.371618,17.793552,18.540916,24.019827,20.371248,18.9259,17.203527,22.916197,19.806652,16.023602
1984-08-01 00:00:00,279.88388,279.15598,278.88782,279.72937,280.07376,279.50925,277.3159,279.0396,279.13776,277.73218,279.0588,278.90424,277.34204,280.51242,280.19077,278.96216,277.884,279.0083,278.5955,280.2056,312.11493,310.77908,308.48422,306.22586,319.41553,310.11392,311.59146,308.58063,315.40137,305.5359,308.91345,311.67416,309.69214,305.9859,315.0865,312.9523,311.4294,309.71393,306.5343,310.59384,1.1421531e-09,5.588059e-09,4.6434647e-09,5.9271055e-09,2.1495692e-09,4.021556e-09,4.9995434e-09,3.5458296e-09,1.119598e-09,3.1854468e-09,1.7243372e-09,9.460679e-09,2.5771887e-09,2.5798512e-09,1.4188029e-08,1.5055736e-09,1.51241e-09,1.4903231e-09,1.3011557e-09,3.9399066e-09,13.676297,15.329789,15.067447,19.316046,13.990391,14.222816,14.767014,13.8148985,13.845867,14.636161,14.124554,15.876577,14.102262,16.097921,18.240805,14.605114,13.726566,14.649152,14.400241,14.248637
1984-09-01 00:00:00,277.90854,275.29807,277.26505,279.31094,276.32974,277.94925,272.22702,279.43292,274.97913,275.77982,276.07248,277.57404,276.41156,277.97717,276.66006,277.51022,278.46692,277.6963,275.82043,276.0084,307.33255,305.7819,305.13318,307.44086,305.9885,308.70175,312.2707,305.2578,307.672,310.48022,311.85294,304.6818,309.47192,303.70184,305.7485,304.92062,304.99634,306.9486,303.57184,303.30862,1.110877e-08,1.1034964e-08,4.68373e-08,1.3685758e-08,5.0847095e-09,1.1306009e-08,8.907793e-09,2.512823e-08,2.830507e-08,1.2527567e-08,4.147559e-09,1.4614246e-08,1.2876458e-09,1.9488418e-08,9.605701e-09,1.883034e-09,1.9415602e-08,9.91124e-09,2.8306664e-09,1.778964e-08,15.145037,17.5293,17.493986,21.002218,13.984658,14.413124,14.603953,22.499718,17.410038,17.727556,14.881242,21.42969,13.087968,21.219744,18.34182,12.831822,21.21899,17.967108,14.231063,20.604996
1984-10-01 00:00:00,268.13748,272.53702,273.04794,276.16574,274.20712,275.88736,274.2965,276.56128,276.01532,275.43277,277.16934,274.3656,274.26407,276.3038,274.55612,274.45352,274.0315,274.7063,272.5921,274.64124,305.8767,299.7051,303.6912,301.97653,301.50015,297.65686,301.00873,305.22153,297.30905,306.40155,306.04935,303.34186,308.14627,302.3842,298.92236,296.4462,300.24902,303.76086,301.95224,296.63412,6.6840746e-09,3.075185e-08,1.6663284e-09,4.3417e-08,9.205074e-09,4.0596714e-08,1.2150678e-08,5.0358643e-08,4.5972136e-08,1.0613777e-08,4.1510454e-08,1.6743341e-08,2.4127942e-08,8.6777465e-09,4.3862283e-08,2.541185e-08,3.7150883e-08,3.430422e-08,9.725222e-09,5.435494e-08,23.530874,32.192345,32.102825,29.612309,21.235867,35.732327,25.899893,34.42182,37.913017,22.072172,24.653706,27.218157,22.159782,25.699858,32.14121,29.168833,31.928188,25.516422,16.189852,33.947906
1984-11-01 00:00:00,267.2607,273.37173,269.99893,273.52423,273.62805,273.52963,271.22195,275.86386,270.64377,272.94443,270.98526,270.616,270.608,274.53513,271.9341,271.78177,271.66043,274.0777,273.61002,271.98865,286.13348,292.62778,285.3843,291.73932,294.81372,297.11084,288.22214,289.30997,289.32828,289.3813,291.16617,291.6795,289.2216,294.6614,294.46793,287.5711,286.6028,288.86987,288.66788,293.90186,1.3249404e-07,8.976372e-08,4.3912067e-08,1.2801702e-07,6.746982e-08,3.8954433e-08,5.1923706e-08,8.597061e-08,9.725799e-08,9.254531e-08,3.591631e-08,6.7570866e-08,6.937969e-08,4.8748387e-08,4.5647475e-08,2.6561933e-08,7.859098e-08,7.714469e-08,8.638655e-08,5.6034505e-08,37.12233,39.737617,36.51657,42.03334,32.18967,35.975327,33.53344,40.941265,41.711,38.535255,37.67337,35.146973,39.87074,36.115677,37.911083,34.800205,41.18184,40.574493,37.07518,40.15401
1984-12-01 00:00:00,257.45273,272.6628,273.93207,256.69733,260.59308,272.73727,271.944,273.1891,270.78342,262.02048,274.78452,261.86664,273.13583,271.23938,273.35016,271.62952,272.68384,272.295,273.6119,263.54465,279.6215,289.5661,286.25674,287.03128,283.30447,284.4216,284.23337,287.28162,284.1532,283.08093,287.9275,281.30408,282.32733,284.5272,285.74646,288.15207,289.84317,287.68613,285.4329,285.46432,2.815819e-08,5.6775587e-08,7.59347e-08,1.2620731e-07,8.743373e-08,1.5768548e-07,5.2830707e-08,9.2646225e-08,8.0422645e-08,7.182736e-08,8.6201325e-08,7.58733e-08,1.6781154e-07,6.551908e-08,1.023031e-07,7.694545e-08,6.07912e-08,6.20384e-08,1.3354367e-07,4.932303e-08,46.671215,40.760532,40.90516,41.916054,44.02466,43.63196,40.446945,41.431057,41.28881,43.01217,40.708775,42.853214,44.073395,38.61429,42.208412,39.170727,40.509655,40.198734,43.254436,43.60791
1985-01-01 00:00:00,270.51205,263.79446,273.05984,273.3237,272.58606,273.27042,271.30124,269.23825,275.21207,274.1964,273.5605,267.936,258.6777,269.1627,273.6295,273.19485,272.37854,270.05096,257.07217,272.9513,284.5156,283.3137,287.00653,285.70325,286.35855,288.51227,289.07068,285.84262,291.09128,284.54648,285.84598,285.3946,282.57483,287.7092,287.37866,285.10767,288.1853,289.00375,283.89987,287.4714,7.715649e-08,9.8520616e-08,6.7968905e-08,8.909103e-08,3.072861e-08,6.8231955e-08,4.5573614e-08,8.3248835e-08,6.961059e-08,8.384829e-08,8.1344766e-08,8.498966e-08,1.1388072e-07,8.763112e-08,8.699587e-08,1.0219249e-07,8.186737e-08,1.4762963e-07,1.1173394e-07,1.1622804e-07,41.614223,41.42975,41.266,41.746445,39.033012,41.04318,40.48133,43.174786,40.581223,41.49968,40.47168,45.95071,44.388535,41.8008,40.954544,42.280308,40.782803,43.03073,46.14837,42.820305
1985-02-01 00:00:00,273.25952,268.2573,272.0866,267.13385,273.20108,270.27222,272.99463,263.47272,274.45502,269.60657,274.30832,271.01645,272.8185,273.19266,273.6791,270.77203,263.7226,270.69608,272.06357,274.2712,287.9606,290.444,290.48175,288.51013,287.8978,287.86804,290.50027,291.4634,289.63406,285.32953,290.53345,285.40182,291.45483,284.4914,291.8549,287.51193,285.42804,294.66666,290.6348,290.307,1.1519574e-07,6.2623776e-08,5.7048116e-08,2.774195e-08,1.7710086e-08,5.052351e-08,4.0671697e-08,1.08998336e-07,8.037454e-08,2.645826e-08,5.361658e-08,3.529525e-08,7.989017e-08,1.8895807e-07,5.901171e-08,9.4818404e-08,3.3878397e-08,7.231842e-08,8.563986e-08,7.6513786e-08,42.618298,41.51094,40.256474,38.048973,36.6238,39.794598,38.587635,42.19612,40.45185,38.30453,39.53586,39.123524,42.09614,44.407425,40.48836,41.62331,39.33619,40.905544,42.51817,41.1409
1985-03-01 00:00:00,269.64465,272.6192,274.3323,272.72025,272.68472,273.28137,272.8487,272.7472,272.46133,273.25568,273.64203,273.70193,269.26102,272.9702,272.9163,272.10635,272.1457,273.24084,269.995,273.93124,293.8967,291.05417,291.42413,295.82205,291.04932,294.58057,289.88345,295.86066,289.94733,295.74258,295.95947,285.55328,286.76422,290.21338,298.422,293.58344,296.63596,293.18692,285.62433,294.99966,7.085986e-08,8.306215e-08,5.7874132e-08,3.394387e-08,7.097711e-08,5.3402093e-08,3.6147824e-08,4.1677403e-08,5.3331178e-08,2.4788017e-08,2.346636e-08,7.6269316e-08,6.657717e-08,6.0128315e-08,8.076582e-08,6.190369e-08,2.1442624e-08,7.283693e-08,1.01152104e-07,4.1092687e-08,40.60697,41.77879,39.777027,38.108906,41.05556,39.231953,38.145584,38.792873,40.039158,36.25651,36.904736,41.01833,40.827995,40.591404,41.190334,41.16694,37.464508,40.462627,42.09717,37.598633
1985-04-01 00:00:00,273.17947,272.52902,275.67334,275.1074,274.48688,272.69128,273.79,276.21964,275.9992,273.44095,275.9893,274.93408,273.15546,274.61267,274.89685,275.10193,274.00827,273.60104,273.37616,274.7404,294.40424,294.44238,295.53223,296.11267,300.29135,293.0161,300.12872,304.7647,295.1097,295.52893,297.57364,294.59317,293.45285,294.6622,297.9447,295.06888,295.47684,298.87964,302.16763,296.88943,4.34781e-08,3.1342132e-08,4.7864408e-08,4.9515382e-08,2.4298485e-08,1.7729896e-08,3.7928398e-08,1.5137408e-08,5.5526264e-08,3.858548e-08,2.25971e-08,4.0330296e-08,7.0674886e-08,4.725294e-08,7.184248e-09,7.570235e-08,3.2021713e-08,4.838881e-08,2.0419973e-08,4.2269168e-08,38.08393,37.86386,38.717983,38.683807,35.610344,34.887257,37.964546,34.07189,39.613026,37.674072,35.5533,38.86609,39.999863,38.773773,32.417717,39.525833,36.795925,38.80481,36.610104,38.963047
